,n_cells,gft_score,svg_rank,cutoff_gft_score,pvalue,qvalue
ENSG00000100239,422,1.0232032196559753,5936,False,0.9999999993080547,1.0
ENSG00000161179,290,1.0228411818654746,5937,False,0.027601155473768364,0.3798923778078156
ENSG00000165416,640,1.0224433722559394,5938,False,0.19968116204600855,1.0
ENSG00000169155,180,1.0222650649795053,5939,False,1.29885030402404e-45,2.3604053836898685e-43
ENSG00000136603,309,1.0221132102912338,5940,False,0.0512504062575896,0.6886425012628516
ENSG00000103275,773,1.021988132096492,5941,False,0.3444636212421549,1.0
ENSG00000127838,1560,1.0219130654018995,5942,False,0.00026427595165369726,0.004259918374331476
ENSG00000081019,227,1.0207117085510007,5943,False,0.9992934355434734,1.0
ENSG00000102241,653,1.0206115278649648,5944,False,0.4042763035145598,1.0
ENSG00000159111,372,1.0205499024952853,5945,False,0.7973593423623465,1.0
ENSG00000211456,393,1.0205259230542332,5946,False,0.999999999999987,1.0
ENSG00000078699,183,1.0204186726939257,5947,False,0.6079181915950065,1.0
ENSG00000115170,156,1.0201089621018666,5948,False,1.247921033865837e-27,8.087403164599163e-26
ENSG00000104870,476,1.0196958203594972,5949,False,1.4330325938646277e-40,1.936756889330814e-38
ENSG00000132792,220,1.019516509206551,5950,False,0.5997995095992196,1.0
ENSG00000204370,607,1.0193128880852627,5951,False,4.603018753003306e-06,8.358535573249724e-05
ENSG00000102225,960,1.0192050855971873,5952,False,0.16622900647164096,1.0
ENSG00000107669,256,1.0189882225990503,5953,False,1.4488429874680054e-31,1.1671692864311458e-29
ENSG00000084676,544,1.0185095109455728,5954,False,0.9789818220442206,1.0
ENSG00000083097,218,1.0183912605192165,5955,False,0.9946038182140059,1.0
ENSG00000198833,228,1.0183623489624873,5956,False,1.8119547214026114e-22,8.703726300454842e-21
ENSG00000131871,296,1.0181687142137612,5957,False,6.402967708664467e-09,1.4049937848440826e-07
ENSG00000213593,758,1.017979310980373,5958,False,0.9999999999537488,1.0
ENSG00000183077,305,1.017965976264009,5959,False,1.0237653089119578e-20,4.439679733859258e-19
ENSG00000124688,209,1.0178678031390462,5960,False,4.028828177024198e-36,4.281182248235638e-34
ENSG00000111845,198,1.0178274176599433,5961,False,1.0826659322300807e-56,3.945366694901714e-54
ENSG00000109184,369,1.0178199686017964,5962,False,3.4278638507493716e-31,2.7020235549299516e-29
ENSG00000103540,256,1.0176131154832022,5963,False,1.0,1.0
ENSG00000117480,301,1.017583156782644,5964,False,2.670751861014827e-06,4.9295046136459516e-05
ENSG00000104231,246,1.017509147058174,5965,False,0.0887621452894703,1.0
ENSG00000140157,336,1.0174362088618192,5966,False,1.61212370731127e-17,5.801872290654565e-16
ENSG00000105298,138,1.0172973212753305,5967,False,6.152390162343016e-17,2.138976760295895e-15
ENSG00000119559,470,1.017286337830617,5968,False,1.292218211946751e-29,9.388508818929998e-28
ENSG00000169375,228,1.017279529360749,5969,False,5.572451767512123e-35,5.6129935205215135e-33
ENSG00000106628,475,1.017257040417764,5970,False,5.3588647264312546e-39,6.672479628837735e-37
ENSG00000119787,151,1.0170676094923583,5971,False,2.3880661765973974e-05,0.0004140904927578677
ENSG00000182149,450,1.0168422725744766,5972,False,0.005078764832722269,0.07459292976478589
ENSG00000099968,201,1.016632666421652,5973,False,0.896910281858301,1.0
ENSG00000138801,687,1.0163372003649325,5974,False,0.9999999710667643,1.0
ENSG00000066654,274,1.0160034448160038,5975,False,1.8493502757093025e-11,4.697803895599114e-10
ENSG00000136986,313,1.0158196830849897,5976,False,0.0002348585104435209,0.003804233963516479
ENSG00000076201,349,1.015680404127066,5977,False,0.4873941164974737,1.0
ENSG00000147162,767,1.0155721712844628,5978,False,0.9743453594381919,1.0
ENSG00000136270,323,1.0155029063563779,5979,False,1.4305954105858164e-12,3.875957383899236e-11
ENSG00000196504,232,1.0154748218004446,5980,False,2.4671669410667686e-22,1.1769811713149725e-20
ENSG00000129515,351,1.0153395335340125,5981,False,0.9665990413254181,1.0
ENSG00000131669,567,1.014488203747509,5982,False,0.6860154623728969,1.0
ENSG00000055044,367,1.014216787643854,5983,False,4.8981869013941735e-08,1.0158735913944627e-06
ENSG00000243927,670,1.0141958244828466,5984,False,4.108330275453229e-07,7.994157123294925e-06
ENSG00000079999,401,1.0140891904605316,5985,False,4.473286168581349e-15,1.4012282923467572e-13
ENSG00000172354,1202,1.0140193230184678,5986,False,1.658052050136914e-05,0.0002903269135021111
ENSG00000225733,1124,1.0139508313244903,5987,False,0.9999999999977603,1.0
ENSG00000166166,260,1.0138738253725974,5988,False,1.5398897291425218e-21,7.01902606862446e-20
ENSG00000106244,920,1.0135306841579566,5989,False,0.9935432130435722,1.0
ENSG00000149658,345,1.0135200663371802,5990,False,2.0270509565558154e-08,4.3238822904128836e-07
ENSG00000234608,349,1.0134884600550729,5991,False,0.6594072010635874,1.0
ENSG00000136504,358,1.0133312594362687,5992,False,7.975796097613086e-15,2.4705704372253443e-13
ENSG00000108439,469,1.0131946973439203,5993,False,0.01540282588769263,0.2174601869577558
ENSG00000235194,214,1.0131713694414253,5994,False,0.950927888160644,1.0
ENSG00000248333,221,1.012596151006861,5995,False,3.599803611407357e-06,6.583188558284333e-05
ENSG00000179085,719,1.0123160215402895,5996,False,0.9819751805599192,1.0
ENSG00000112941,222,1.0122484196835266,5997,False,0.9379803590408212,1.0
ENSG00000170266,231,1.0121251942911347,5998,False,0.9999999797294904,1.0
ENSG00000257218,341,1.011578266907064,5999,False,0.003612414261738063,0.053713713354064045
ENSG00000198160,208,1.011305961671866,6000,False,9.102424413154576e-13,2.495287841610782e-11
ENSG00000157985,511,1.0112251010562494,6001,False,2.4983039728730828e-05,0.00043277445319280075
ENSG00000136247,365,1.0111239509724117,6002,False,0.9078032055390353,1.0
ENSG00000172461,468,1.0111137619225428,6003,False,1.0099951847319004e-51,2.6628189962813634e-49
ENSG00000166012,646,1.0110765406495572,6004,False,0.9999999450042445,1.0
ENSG00000114026,162,1.0108297952309089,6005,False,7.933983334827846e-20,3.285109427914533e-18
ENSG00000132334,214,1.0107353750390937,6006,False,3.3655063207488324e-46,6.348195816148515e-44
ENSG00000106355,518,1.010625250393302,6007,False,1.0,1.0
ENSG00000101333,164,1.0105015667526567,6008,False,3.7594174418968594e-12,9.907827140273094e-11
ENSG00000136942,3401,1.0103270718358923,6009,False,4.1138055506763946e-08,8.585669996995827e-07
ENSG00000205707,331,1.0102455861919066,6010,False,0.9975437311166241,1.0
ENSG00000116396,419,1.0097398165689766,6011,False,0.11085325936527157,1.0
ENSG00000115514,278,1.0092509194731596,6012,False,2.4124066492005424e-12,6.435802495982998e-11
ENSG00000168172,310,1.0091117164283843,6013,False,0.011439362579156688,0.1630911220183537
ENSG00000071889,395,1.0090326141295334,6014,False,6.302784951121381e-07,1.2098484147609852e-05
ENSG00000164741,188,1.0089982442257417,6015,False,3.6554644434161254e-19,1.4464485636997303e-17
ENSG00000112308,1144,1.0088815090547019,6016,False,0.9999999999990182,1.0
ENSG00000169221,409,1.0082925462319439,6017,False,0.9999999997262113,1.0
ENSG00000078114,749,1.0081333414420601,6018,False,1.8077011088071804e-07,3.60208792004843e-06
ENSG00000140365,493,1.0078420607202097,6019,False,0.39208180840499357,1.0
ENSG00000113141,486,1.007775928547062,6020,False,0.3102570459927091,1.0
ENSG00000185591,111,1.0074001626115607,6021,False,0.000419738862032706,0.00665489075572022
ENSG00000163728,189,1.0073310806992257,6022,False,0.1509466504706199,1.0
ENSG00000099625,501,1.007236144157463,6023,False,9.699154660764959e-12,2.5003245811581855e-10
ENSG00000159388,191,1.0072166288039155,6024,False,9.699154660764959e-12,2.5003245811581855e-10
ENSG00000211772,271,1.007112242832357,6025,False,2.110111326481698e-15,6.755727119825047e-14
ENSG00000157450,232,1.007013081295827,6026,False,1.4488429874680054e-31,1.1671692864311458e-29
ENSG00000197386,559,1.0067703964290617,6027,False,2.6368189466917128e-11,6.623233328344484e-10
ENSG00000073849,379,1.0066178731767619,6028,False,0.8809730237083448,1.0
ENSG00000254635,165,1.0058133929679673,6029,False,1.908168916002144e-84,2.554110858486082e-81
ENSG00000143545,334,1.0057173553089893,6030,False,0.011127473249921818,0.15887230956294393
ENSG00000145919,363,1.0052965691764206,6031,False,0.7913622759266412,1.0
ENSG00000100897,605,1.0052370179602328,6032,False,0.1852777847023947,1.0
ENSG00000133103,217,1.0051978292720922,6033,False,0.038380452935168514,0.5216528565736979
ENSG00000118046,580,1.0047182530510645,6034,False,1.2555304760960148e-05,0.0002215728903041405
ENSG00000158615,225,1.0046286509220987,6035,False,4.195399537584929e-16,1.3998622175854963e-14
ENSG00000204308,781,1.0045343185168196,6036,False,0.9931507689015073,1.0
ENSG00000242498,124,1.0044554156878287,6037,False,2.253085774896618e-68,1.47944263607534e-65
ENSG00000049860,378,1.0042667126852585,6038,False,0.9999999999989412,1.0
ENSG00000164975,284,1.0039895581192007,6039,False,0.3444636212421549,1.0
ENSG00000112081,1080,1.0036966213052592,6040,False,0.999999978485208,1.0
ENSG00000171160,329,1.0033572294066775,6041,False,6.923976752690038e-08,1.4186861349427324e-06
ENSG00000223891,219,1.0032508039771584,6042,False,1.8119547214026114e-22,8.703726300454842e-21
ENSG00000178952,1341,1.0031335577061073,6043,False,0.00015114114189384605,0.0024805083694887636
ENSG00000141965,327,1.0030300637225409,6044,False,6.465001577711938e-06,0.00011633447651273404
ENSG00000160113,634,1.0028548085655458,6045,False,4.3606819493644747e-08,9.076416434331755e-07
ENSG00000025770,280,1.0028132174710291,6046,False,0.9999999999996066,1.0
ENSG00000122515,688,1.0022153452183373,6047,False,0.9996396449447511,1.0
ENSG00000161202,404,1.0019807060816233,6048,False,2.927403805947322e-10,6.935170008320868e-09
ENSG00000149527,234,1.0017692151759408,6049,False,8.702299112117351e-08,1.7700285503950858e-06
ENSG00000125458,329,1.001766875379838,6050,False,3.4373607381118386e-49,7.643760037738172e-47
ENSG00000164062,621,1.0017662752324488,6051,False,1.0829667053061529e-37,1.2583879549188076e-35
ENSG00000086232,629,1.0015319988464275,6052,False,0.05703325990857749,0.7629580154070431
ENSG00000143376,455,1.001424499852776,6053,False,0.2883098983496473,1.0
ENSG00000221968,383,1.0012990157274932,6054,False,3.5566192620165395e-42,5.323664686986939e-40
ENSG00000051128,213,1.0011388241935086,6055,False,1.3315339707764182e-23,6.8650665634748605e-22
ENSG00000160058,492,1.0009386790450665,6056,False,4.261449716476185e-25,2.4114514740987465e-23
ENSG00000128311,217,1.0008725073792466,6057,False,1.2149854589351135e-34,1.2029346241741741e-32
ENSG00000204371,501,1.0008477538249219,6058,False,1.764036920109683e-17,6.335489387950542e-16
ENSG00000100350,336,1.0005507242667224,6059,False,6.685398451364285e-45,1.1720956652411819e-42
ENSG00000114745,293,1.0004121771697227,6060,False,2.039971140466192e-67,1.2565270725683126e-64
ENSG00000196562,261,0.9995138490038296,6061,False,0.9999999633999173,1.0
ENSG00000169251,187,0.9987966788420806,6062,False,9.445965742846035e-56,3.2709701352280484e-53
ENSG00000197136,183,0.9983929857648549,6063,False,2.9959632581356496e-33,2.690673804393222e-31
ENSG00000164082,228,0.9982168318033667,6064,False,1.443511148660542e-05,0.0002536539152085905
ENSG00000100731,276,0.9981304961268936,6065,False,8.269495693789553e-14,2.420435116701088e-12
ENSG00000142864,936,0.9980215782568594,6066,False,0.9968182433658157,1.0
ENSG00000108641,391,0.9970769656029785,6067,False,1.3896975104375733e-11,3.5535172563114517e-10
ENSG00000180822,313,0.9965185268204322,6068,False,2.50162936586538e-19,1.0018425300422272e-17
ENSG00000197894,677,0.9965113840221503,6069,False,0.02565464056180814,0.35436257272355304
ENSG00000170275,310,0.996466920186533,6070,False,3.2954908303275283e-52,8.959967046281217e-50
ENSG00000124444,211,0.996066668632792,6071,False,8.46788496614032e-05,0.001415436852986715
ENSG00000075035,300,0.9959939581936288,6072,False,0.0023769880008227694,0.03577186000491241
ENSG00000126756,538,0.9959674684130124,6073,False,8.614227501423063e-06,0.00015361868958785376
ENSG00000174136,443,0.9958051635529974,6074,False,2.8128891503020756e-21,1.261499756825905e-19
ENSG00000158467,317,0.9955172222426678,6075,False,7.148947581699444e-05,0.001200159825775158
ENSG00000128050,370,0.995312752757576,6076,False,0.00018495929626289342,0.0030198620317007513
ENSG00000101343,165,0.9951880035911481,6077,False,8.736033277463577e-20,3.604337640344469e-18
ENSG00000177225,267,0.9951676139219471,6078,False,0.9999626778283776,1.0
ENSG00000103342,573,0.9945028917413203,6079,False,3.8804877183701574e-08,8.118200675142979e-07
ENSG00000116350,394,0.9943715576380596,6080,False,3.0618064604901225e-30,2.2865889102404672e-28
ENSG00000127774,728,0.9942486555976585,6081,False,0.9379803590408212,1.0
ENSG00000072803,679,0.9940219092046821,6082,False,0.9955066277509386,1.0
ENSG00000077080,580,0.9940139694018874,6083,False,0.006456786956427773,0.09409757016105233
ENSG00000138031,328,0.9938710513641765,6084,False,6.0196472690075644e-09,1.32380372742944e-07
ENSG00000100387,1663,0.993794522320558,6085,False,0.0003088567114031914,0.0049510064707619615
ENSG00000124333,266,0.9936369059350024,6086,False,9.399469319188714e-15,2.901236005271059e-13
ENSG00000011566,293,0.9934115068840593,6087,False,9.339402726231712e-33,8.055116733274108e-31
ENSG00000105171,357,0.9933100846850579,6088,False,0.10887419517623137,1.0
ENSG00000160917,249,0.9932698033299819,6089,False,0.07012897575405246,0.9297463085682212
ENSG00000143977,848,0.9931259184939618,6090,False,1.6058610269093878e-09,3.657470891758963e-08
ENSG00000074855,185,0.9929469605613771,6091,False,1.1335667039352279e-13,3.2984672454027747e-12
ENSG00000145782,423,0.9925014963794472,6092,False,8.22024033809658e-08,1.67442541281678e-06
ENSG00000040199,239,0.9923637371740189,6093,False,8.214047796092215e-06,0.0001467077612867048
ENSG00000197879,280,0.9922655901719079,6094,False,8.288727670580744e-46,1.5262382773207686e-43
ENSG00000119986,326,0.9922465616344481,6095,False,4.235424122183036e-23,2.1056934208430193e-21
ENSG00000112640,481,0.9920953649528397,6096,False,0.00048809409709077266,0.007703555860310732
ENSG00000196455,202,0.9919447931412799,6097,False,0.001206918917035024,0.018515506005437343
ENSG00000165934,220,0.9918935341432752,6098,False,0.9999999999537488,1.0
ENSG00000169006,280,0.9917749934988669,6099,False,0.0011654424607833505,0.01790288593846979
ENSG00000215790,347,0.9916636630136424,6100,False,0.0003603550552488826,0.00574214637944913
ENSG00000198517,281,0.9916024386838594,6101,False,0.0013395867752011023,0.020492065005253416
ENSG00000128039,219,0.9912888117311627,6102,False,0.001206918917035024,0.018515506005437343
ENSG00000005812,473,0.9908987129738458,6103,False,1.9753754950763867e-27,1.2648714441219907e-25
ENSG00000184990,841,0.9907000461240156,6104,False,1.7085412624838779e-10,4.102074339423109e-09
ENSG00000170464,345,0.9904405175877133,6105,False,4.954128985270209e-28,3.290275753779227e-26
ENSG00000020426,176,0.9901556950343171,6106,False,7.148947581699444e-05,0.001200159825775158
ENSG00000185127,161,0.9900562874391795,6107,False,1.1335667039352279e-13,3.2984672454027747e-12
ENSG00000132405,423,0.9899379026869226,6108,False,7.308364740015701e-26,4.3108655346834175e-24
ENSG00000108010,397,0.9898910278034342,6109,False,2.226191476543523e-22,1.0656740223815757e-20
ENSG00000120925,231,0.9893381839708446,6110,False,3.912099545127934e-46,7.30007522478632e-44
ENSG00000104341,667,0.9892876381313191,6111,False,0.9999997033060704,1.0
ENSG00000015171,731,0.988873385244672,6112,False,7.058471015978761e-14,2.0729487251001705e-12
ENSG00000204568,528,0.9888062169480121,6113,False,0.21782684008002134,1.0
ENSG00000130749,202,0.9887159191222097,6114,False,2.29009392060087e-13,6.556840286865578e-12
ENSG00000111653,344,0.9884562639046713,6115,False,0.6747198127824584,1.0
ENSG00000120688,349,0.9880950834993167,6116,False,0.00020037098444053238,0.0032630714558752267
ENSG00000147099,110,0.9879377874032286,6117,False,2.082263632422913e-21,9.423357091808304e-20
ENSG00000002549,230,0.987912797170682,6118,False,0.9983543130401775,1.0
ENSG00000102910,500,0.9877607146374624,6119,False,0.9810205413756082,1.0
ENSG00000068120,446,0.9877084950279124,6120,False,2.0925472923162782e-10,4.9930408936729834e-09
ENSG00000111961,330,0.9876978237683891,6121,False,5.069661311329329e-05,0.0008625330340248063
ENSG00000277258,266,0.9873907703876093,6122,False,9.36284684455753e-19,3.628506096872104e-17
ENSG00000137996,452,0.987342825464804,6123,False,6.172141996936553e-08,1.2706238657465086e-06
ENSG00000110881,268,0.9872679380183041,6124,False,2.638957478311301e-33,2.3823429723214033e-31
ENSG00000135119,312,0.9871810764355486,6125,False,1.3294338562015853e-22,6.439264084935641e-21
ENSG00000107186,292,0.9869408255435772,6126,False,1.7968036104303183e-18,6.89809351445242e-17
ENSG00000258289,580,0.9867616875275371,6127,False,1.6173172229991367e-07,3.233832030110012e-06
ENSG00000269293,657,0.986166393445095,6128,False,0.7759195288923599,1.0
ENSG00000203880,401,0.9859298181940948,6129,False,0.00995269979399734,0.14265549221635923
ENSG00000160256,321,0.9858813231247191,6130,False,0.2740975378906086,1.0
ENSG00000280798,353,0.9858633476339816,6131,False,5.117984639666485e-21,2.2631874190836504e-19
ENSG00000121892,259,0.9858013488965678,6132,False,2.0925472923162782e-10,4.9930408936729834e-09
ENSG00000113845,507,0.9855784862913128,6133,False,0.9999999918124656,1.0
ENSG00000132376,254,0.9850927048637712,6134,False,5.042217758405168e-12,1.320858554883634e-10
ENSG00000244005,341,0.9849848330031542,6135,False,0.028966045254897443,0.39804853082363806
ENSG00000117868,383,0.9849420649946938,6136,False,0.00018495929626289342,0.0030198620317007513
ENSG00000113369,164,0.9848368504023216,6137,False,2.0747622421349138e-36,2.2458649274330084e-34
ENSG00000177706,371,0.9840058434524785,6138,False,2.526208647863413e-17,8.993913904563142e-16
ENSG00000137822,237,0.9834534280180702,6139,False,7.105703683899937e-30,5.222559350065441e-28
ENSG00000101161,559,0.983285091680942,6140,False,1.0,1.0
ENSG00000168329,185,0.9832203792515064,6141,False,1.1654600872356092e-19,4.774526370594044e-18
ENSG00000140521,241,0.9828978519675695,6142,False,0.9999999999989412,1.0
ENSG00000163956,1410,0.9825995270745302,6143,False,0.9845971741123074,1.0
ENSG00000136146,378,0.982077666637321,6144,False,0.9999992213379906,1.0
ENSG00000144034,269,0.9819500686329986,6145,False,0.011127473249921818,0.15887230956294393
ENSG00000129968,1652,0.9817874974990025,6146,False,2.046824430101217e-33,1.8720705238362551e-31
ENSG00000151498,203,0.9808482704751446,6147,False,0.9999999998043984,1.0
ENSG00000162496,229,0.9806758998832205,6148,False,4.580796116487165e-78,4.42827656065937e-75
ENSG00000090432,238,0.9797880836887151,6149,False,0.0023000303126308784,0.03464366747003275
ENSG00000172053,368,0.9797341940875598,6150,False,4.108330275453229e-07,7.994157123294925e-06
ENSG00000115539,253,0.9796749325822007,6151,False,3.9730431783223245e-06,7.250515183330287e-05
ENSG00000112977,280,0.9795219618790509,6152,False,0.09395057279412389,1.0
ENSG00000188554,528,0.9793963139234166,6153,False,1.0,1.0
ENSG00000069956,556,0.9793683470413101,6154,False,3.7302758324158273e-14,1.1090874806350835e-12
ENSG00000132300,358,0.9792580628775659,6155,False,7.017173898059996e-16,2.3071065457096263e-14
ENSG00000135164,203,0.9790034847695649,6156,False,0.0020825048365473095,0.031476225958176667
ENSG00000067048,195,0.9789882519581697,6157,False,5.30169433815365e-25,2.973508430210387e-23
ENSG00000148634,207,0.9785996208626153,6158,False,0.9999447197977466,1.0
ENSG00000172977,349,0.978376712287898,6159,False,0.7943737867706617,1.0
ENSG00000100129,1154,0.9781928077319914,6160,False,2.2887454949869384e-11,5.776030938021329e-10
ENSG00000106588,628,0.9780050987906782,6161,False,0.46641847135128045,1.0
ENSG00000137504,216,0.9778690670135823,6162,False,0.003081580300495615,0.04606666659553279
ENSG00000011451,292,0.9775695441922925,6163,False,0.0002348585104435209,0.003804233963516479
ENSG00000167193,514,0.9775551424201645,6164,False,0.9999999999999999,1.0
ENSG00000130731,1922,0.9772007300804227,6165,False,0.0012939517609512157,0.019807031939200866
ENSG00000160299,239,0.9770380711788703,6166,False,0.4497020722269068,1.0
ENSG00000007541,523,0.9769375716745022,6167,False,0.4248030084864143,1.0
ENSG00000161677,613,0.9769111334783226,6168,False,0.999991785952204,1.0
ENSG00000143179,204,0.9767591166599455,6169,False,1.2537122497644487e-08,2.71167788752873e-07
ENSG00000127124,178,0.9766666970850552,6170,False,0.999886577993523,1.0
ENSG00000005379,378,0.9766058224392045,6171,False,0.22724513749976621,1.0
ENSG00000102908,392,0.9765934073388921,6172,False,6.245383449065762e-28,4.1281646151915435e-26
ENSG00000173171,320,0.9765092408324796,6173,False,0.12326969813271271,1.0
ENSG00000163159,365,0.9763907535801266,6174,False,1.3640599292952037e-26,8.372336339946915e-25
ENSG00000196123,212,0.9759846015913585,6175,False,1.3922339234633698e-21,6.350149474848461e-20
ENSG00000167136,532,0.9759782694563846,6176,False,0.8950074580260956,1.0
ENSG00000186298,676,0.975802793121899,6177,False,0.0014854581387066562,0.022658764148572513
ENSG00000213024,248,0.9757078685914242,6178,False,2.29009392060087e-13,6.556840286865578e-12
ENSG00000140396,313,0.9753797775675133,6179,False,0.003081580300495615,0.04606666659553279
ENSG00000152944,302,0.9752931865909112,6180,False,8.118211407445428e-05,0.0013586190707191251
ENSG00000165494,210,0.9749206044652762,6181,False,5.912507432759399e-25,3.3054349775496735e-23
ENSG00000118058,381,0.9749106311635826,6182,False,0.02210517090875366,0.30716315198776917
ENSG00000094916,667,0.9744824049556783,6183,False,8.118211407445428e-05,0.0013586190707191251
ENSG00000118564,476,0.9744210252531397,6184,False,0.8723827243697875,1.0
ENSG00000124356,264,0.9742311083848152,6185,False,0.08542369732429211,1.0
ENSG00000107897,298,0.9739639896516007,6186,False,0.9967151459370207,1.0
ENSG00000151292,225,0.9738365144809277,6187,False,0.1049925419739044,1.0
ENSG00000113460,208,0.9738354235736839,6188,False,4.1853410438168734e-38,4.979677948184396e-36
ENSG00000185442,328,0.9736781533008176,6189,False,0.9999701062009435,1.0
ENSG00000152503,344,0.9735122988564744,6190,False,0.6159901593954025,1.0
ENSG00000105619,877,0.9733512681495575,6191,False,0.046968413178052046,0.6328164442679132
ENSG00000109501,565,0.9729987651196625,6192,False,1.138678264581287e-25,6.63778183268925e-24
ENSG00000113645,238,0.9728468835126519,6193,False,0.9710339547451026,1.0
ENSG00000002330,1636,0.97283410544767,6194,False,0.5461260135414407,1.0
ENSG00000159461,822,0.9724355084503743,6195,False,0.9999999999999236,1.0
ENSG00000145740,271,0.9723027011953482,6196,False,4.6974331338729085e-09,1.0382793493883697e-07
ENSG00000144029,368,0.9713286203323227,6197,False,2.562124745399472e-47,5.154071539041109e-45
ENSG00000131165,458,0.9711939654051008,6198,False,1.5532871988898146e-19,6.3260988021579046e-18
ENSG00000163754,329,0.971079225137856,6199,False,2.0809320244685489e-29,1.4993638563555402e-27
ENSG00000115053,1055,0.9707076450533445,6200,False,0.9999999999248059,1.0
ENSG00000078596,546,0.9707021067556041,6201,False,1.2159988966669732e-10,2.9500467797707327e-09
ENSG00000090487,382,0.9705703643703134,6202,False,6.46944745251813e-48,1.3322224857165e-45
ENSG00000174738,495,0.9705350931513065,6203,False,3.6575643353250547e-20,1.5382263478127697e-18
ENSG00000162755,273,0.9704861854704369,6204,False,2.1286050012145004e-37,2.4327868279535213e-35
ENSG00000127663,208,0.9702360869261484,6205,False,6.229084312474987e-15,1.939003889028064e-13
ENSG00000137103,447,0.970231941943527,6206,False,0.7080834637892462,1.0
ENSG00000124193,392,0.9701220035221938,6207,False,8.831689979017013e-05,0.0014744776383693635
ENSG00000124767,971,0.9700002136551046,6208,False,0.9999999757706595,1.0
ENSG00000116871,1414,0.9698856571101396,6209,False,2.5982468754608038e-12,6.920974898336477e-11
ENSG00000177463,272,0.9698410464482581,6210,False,1.0290544981868568e-30,7.870879311878769e-29
ENSG00000121774,831,0.969807315453086,6211,False,4.625124460758991e-11,1.146443326627423e-09
ENSG00000130193,313,0.9697262306779492,6212,False,7.007026950391382e-07,1.340594283876522e-05
ENSG00000112033,151,0.9695517128007936,6213,False,2.1997704788910367e-47,4.437971863917348e-45
ENSG00000103485,219,0.9692096500330295,6214,False,0.8701694196812018,1.0
ENSG00000177728,342,0.9685798824716206,6215,False,3.892444177202303e-07,7.580434768613665e-06
ENSG00000175334,1332,0.9683012527986559,6216,False,0.8230462616736882,1.0
ENSG00000169019,201,0.9677713259633164,6217,False,5.858284872341235e-19,2.2946123607581675e-17
ENSG00000182473,624,0.966594368513576,6218,False,0.9903235017880229,1.0
ENSG00000136536,281,0.9665264401622045,6219,False,0.25344949007441897,1.0
ENSG00000205220,380,0.9662689540566438,6220,False,4.015534207454526e-49,8.901023588958703e-47
ENSG00000081870,374,0.9661718604961727,6221,False,0.4789964092291843,1.0
ENSG00000007923,278,0.9660763835359878,6222,False,0.9999397472336884,1.0
ENSG00000153015,199,0.9659574545354306,6223,False,5.3916641548127373e-20,2.2552556549817266e-18
ENSG00000107951,148,0.9657084641094259,6224,False,1.1356730071101006e-10,2.7590206268716765e-09
ENSG00000184381,248,0.9656794381417126,6225,False,0.682268893830595,1.0
ENSG00000149657,367,0.9654170194536201,6226,False,7.806477385391143e-12,2.0244118209444544e-10
ENSG00000196704,820,0.9650234796680582,6227,False,0.682268893830595,1.0
ENSG00000023902,580,0.965022243411994,6228,False,1.9560162941782842e-10,4.6768832962984084e-09
ENSG00000100911,568,0.9649316608457826,6229,False,1.5868551840154155e-33,1.4706984276014678e-31
ENSG00000141985,475,0.9648413819075631,6230,False,0.9999999927579576,1.0
ENSG00000130821,621,0.9648054477056028,6231,False,1.0912909263623883e-09,2.5126307312265877e-08
ENSG00000101109,183,0.9647812857396666,6232,False,1.2893096453463238e-41,1.8541212874260887e-39
ENSG00000170903,167,0.9640112269942857,6233,False,0.3601068237221523,1.0
ENSG00000163964,464,0.9639802996229747,6234,False,4.046380582466602e-12,1.0631903834848206e-10
ENSG00000254505,443,0.9638507886161254,6235,False,3.4368944168285874e-09,7.66967720253703e-08
ENSG00000180329,235,0.9638382357933954,6236,False,0.027601155473768364,0.3798923778078156
ENSG00000177613,243,0.9636762543713168,6237,False,2.122771245272718e-14,6.398903095988652e-13
ENSG00000189369,149,0.9635270072886539,6238,False,7.338174884189755e-52,1.9494542003430975e-49
ENSG00000117528,271,0.9635222186758595,6239,False,0.9999254077086099,1.0
ENSG00000188342,188,0.9633352963586106,6240,False,0.99999943331066,1.0
ENSG00000130813,452,0.9632142700998129,6241,False,0.9805273119307587,1.0
ENSG00000108591,234,0.9630325068601127,6242,False,4.1138055506763946e-08,8.585669996995827e-07
ENSG00000140367,243,0.9626345468729602,6243,False,8.438491691069935e-13,2.3187605740774686e-11
ENSG00000100151,399,0.9625830232043507,6244,False,1.4573249676650225e-59,6.001999723063592e-57
ENSG00000184489,226,0.9624761751303422,6245,False,0.9997357240483463,1.0
ENSG00000180096,228,0.9624589553956691,6246,False,2.7627443066053053e-17,9.820967531897576e-16
ENSG00000198736,152,0.9622417707046632,6247,False,0.05703325990857749,0.7629580154070431
ENSG00000256045,293,0.9621483668863864,6248,False,1.5704133925538403e-27,1.0092803171884678e-25
ENSG00000212719,332,0.9619818779862541,6249,False,0.9999999999999656,1.0
ENSG00000118482,297,0.9617767807073714,6250,False,3.12970052280169e-10,7.396797910998487e-09
ENSG00000142655,284,0.9615224593244243,6251,False,2.9499305901892013e-15,9.324396935126958e-14
ENSG00000147586,380,0.9613349746391329,6252,False,3.892444177202303e-07,7.580434768613665e-06
ENSG00000205269,406,0.9613254272011796,6253,False,0.8891467406347284,1.0
ENSG00000156858,190,0.9609506006139461,6254,False,1.027633776020018e-70,7.774577782349662e-68
